Unnamed: 0,merged_idx,logic_id,file_path,label,label_localIndex,source,label_globalIndex,is_overlap,predict_global_label_A,predict_global_label_B
1020,1220,620,animal_2/party_B/dataset_split/val/dog/flickr_dog_000993.jpg,dog,1,2,1,1,1,1
1021,1221,621,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000762.jpg,dog,1,2,1,1,1,1
1022,1222,622,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003972.jpg,dog,1,2,1,1,1,1
1023,1223,623,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001518.jpg,dog,1,2,1,1,1,1
1024,1224,624,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001830.jpg,dog,1,2,1,1,1,1
1025,1225,625,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003652.jpg,dog,1,2,1,1,0,1
1026,1226,626,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000449.jpg,dog,1,2,1,1,1,1
1027,1227,627,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003850.jpg,dog,1,2,1,1,1,1
1028,1228,628,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001992.jpg,dog,1,2,1,1,1,1
1029,1229,629,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003887.jpg,dog,1,2,1,1,1,1
1030,1230,630,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000234.jpg,dog,1,2,1,1,1,1
1031,1231,631,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002453.jpg,dog,1,2,1,1,1,1
1032,1232,632,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003409.jpg,dog,1,2,1,1,1,1
1033,1233,633,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002482.jpg,dog,1,2,1,1,1,1
1034,1234,634,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002700.jpg,dog,1,2,1,1,1,1
1035,1235,635,animal_2/party_B/dataset_split/val/dog/flickr_dog_001155.jpg,dog,1,2,1,1,1,1
1036,1236,636,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000711.jpg,dog,1,2,1,1,1,1
1037,1237,637,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003624.jpg,dog,1,2,1,1,1,1
1038,1238,638,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003782.jpg,dog,1,2,1,1,1,1
1039,1239,639,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002519.jpg,dog,1,2,1,1,1,1
1040,1240,640,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003289.jpg,dog,1,2,1,1,1,1
1041,1241,641,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000350.jpg,dog,1,2,1,1,1,1
1042,1242,642,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001993.jpg,dog,1,2,1,1,1,1
1043,1243,643,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003684.jpg,dog,1,2,1,1,1,1
1044,1244,644,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002923.jpg,dog,1,2,1,1,1,1
1045,1245,645,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002466.jpg,dog,1,2,1,1,1,1
1046,1246,646,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003389.jpg,dog,1,2,1,1,1,1
1047,1247,647,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003049.jpg,dog,1,2,1,1,1,1
1048,1248,648,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003461.jpg,dog,1,2,1,1,1,1
1049,1249,649,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001504.jpg,dog,1,2,1,1,1,1
1050,1250,650,animal_2/party_B/dataset_split/val/dog/flickr_dog_000959.jpg,dog,1,2,1,1,1,1
1051,1251,651,animal_2/party_B/dataset_split/val/dog/flickr_dog_000438.jpg,dog,1,2,1,1,0,1
1052,1252,652,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000605.jpg,dog,1,2,1,1,1,1
1053,1253,653,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000422.jpg,dog,1,2,1,1,1,1
1054,1254,654,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001133.jpg,dog,1,2,1,1,1,1
1055,1255,655,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001027.jpg,dog,1,2,1,1,1,1
1056,1256,656,animal_2/party_B/dataset_split/val/dog/flickr_dog_001104.jpg,dog,1,2,1,1,1,1
1057,1257,657,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003391.jpg,dog,1,2,1,1,1,1
1058,1258,658,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001246.jpg,dog,1,2,1,1,1,1
1059,1259,659,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002590.jpg,dog,1,2,1,1,0,1
1060,1260,660,animal_2/party_B/dataset_split/val/dog/flickr_dog_000426.jpg,dog,1,2,1,1,1,1
1061,1261,661,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001795.jpg,dog,1,2,1,1,1,1
1062,1262,662,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003218.jpg,dog,1,2,1,1,1,1
1063,1263,663,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003565.jpg,dog,1,2,1,1,1,1
1064,1264,664,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001766.jpg,dog,1,2,1,1,1,1
1065,1265,665,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001582.jpg,dog,1,2,1,1,1,1
1066,1266,666,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001117.jpg,dog,1,2,1,1,1,1
1067,1267,667,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002223.jpg,dog,1,2,1,1,1,1
1068,1268,668,animal_2/party_B/dataset_split/val/dog/flickr_dog_000410.jpg,dog,1,2,1,1,1,1
1069,1269,669,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003686.jpg,dog,1,2,1,1,1,1
1070,1270,670,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003469.jpg,dog,1,2,1,1,1,1
1071,1271,671,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001715.jpg,dog,1,2,1,1,1,1
1072,1272,672,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000991.jpg,dog,1,2,1,1,1,1
1073,1273,673,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000838.jpg,dog,1,2,1,1,1,1
1074,1274,674,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001505.jpg,dog,1,2,1,1,1,1
1075,1275,675,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001296.jpg,dog,1,2,1,1,1,1
1076,1276,676,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003979.jpg,dog,1,2,1,1,1,1
1077,1277,677,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002837.jpg,dog,1,2,1,1,1,1
1078,1278,678,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002957.jpg,dog,1,2,1,1,1,1
1079,1279,679,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003257.jpg,dog,1,2,1,1,1,1
1080,1280,680,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002011.jpg,dog,1,2,1,1,1,1
1081,1281,681,animal_2/party_B/dataset_split/val/dog/flickr_dog_000779.jpg,dog,1,2,1,1,1,1
1082,1282,682,animal_2/party_B/dataset_split/val/dog/flickr_dog_000435.jpg,dog,1,2,1,1,1,1
1083,1283,683,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000710.jpg,dog,1,2,1,1,0,1
1084,1284,684,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001347.jpg,dog,1,2,1,1,1,1
1085,1285,685,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001846.jpg,dog,1,2,1,1,1,1
1086,1286,686,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001432.jpg,dog,1,2,1,1,1,1
1087,1287,687,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000818.jpg,dog,1,2,1,1,1,1
1088,1288,688,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003723.jpg,dog,1,2,1,1,1,1
1089,1289,689,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003082.jpg,dog,1,2,1,1,1,1
1090,1290,690,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003873.jpg,dog,1,2,1,1,1,1
1091,1291,691,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002030.jpg,dog,1,2,1,1,1,1
1092,1292,692,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003311.jpg,dog,1,2,1,1,1,1
1093,1293,693,animal_2/party_B/dataset_split/val/dog/flickr_dog_000684.jpg,dog,1,2,1,1,1,1
1094,1294,694,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001330.jpg,dog,1,2,1,1,5,1
1095,1295,695,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002239.jpg,dog,1,2,1,1,1,1
1096,1296,696,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002174.jpg,dog,1,2,1,1,1,1
1097,1297,697,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003811.jpg,dog,1,2,1,1,1,1
1098,1298,698,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000761.jpg,dog,1,2,1,1,1,1
1099,1299,699,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003030.jpg,dog,1,2,1,1,1,1
1100,1300,700,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001570.jpg,dog,1,2,1,1,1,1
1101,1301,701,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003981.jpg,dog,1,2,1,1,1,1
1102,1302,702,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003385.jpg,dog,1,2,1,1,1,1
1103,1303,703,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003368.jpg,dog,1,2,1,1,0,1
1104,1304,704,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000874.jpg,dog,1,2,1,1,1,1
1105,1305,705,animal_2/party_B/dataset_split/val/dog/flickr_dog_000801.jpg,dog,1,2,1,1,1,1
1106,1306,706,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003741.jpg,dog,1,2,1,1,1,1
1107,1307,707,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002592.jpg,dog,1,2,1,1,1,1
1108,1308,708,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003384.jpg,dog,1,2,1,1,1,1
1109,1309,709,animal_2/party_B/dataset_split/val/dog/pixabay_dog_004039.jpg,dog,1,2,1,1,1,1
1110,1310,710,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003843.jpg,dog,1,2,1,1,1,1
1111,1311,711,animal_2/party_B/dataset_split/val/dog/flickr_dog_000556.jpg,dog,1,2,1,1,1,1
1112,1312,712,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003719.jpg,dog,1,2,1,1,0,1
1113,1313,713,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003709.jpg,dog,1,2,1,1,1,1
1114,1314,714,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003978.jpg,dog,1,2,1,1,1,1
1115,1315,715,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001244.jpg,dog,1,2,1,1,1,1
1116,1316,716,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002977.jpg,dog,1,2,1,1,1,1
1117,1317,717,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003886.jpg,dog,1,2,1,1,1,1
1118,1318,718,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002307.jpg,dog,1,2,1,1,1,1
1119,1319,719,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000385.jpg,dog,1,2,1,1,1,1
1120,1320,720,animal_2/party_B/dataset_split/val/dog/flickr_dog_000870.jpg,dog,1,2,1,1,1,1
1121,1321,721,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003784.jpg,dog,1,2,1,1,1,1
1122,1322,722,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002710.jpg,dog,1,2,1,1,1,1
1123,1323,723,animal_2/party_B/dataset_split/val/dog/flickr_dog_000958.jpg,dog,1,2,1,1,1,1
1124,1324,724,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003497.jpg,dog,1,2,1,1,1,1
1125,1325,725,animal_2/party_B/dataset_split/val/dog/flickr_dog_000633.jpg,dog,1,2,1,1,1,1
1126,1326,726,animal_2/party_B/dataset_split/val/dog/flickr_dog_001139.jpg,dog,1,2,1,1,1,1
1127,1327,727,animal_2/party_B/dataset_split/val/dog/flickr_dog_000615.jpg,dog,1,2,1,1,1,1
1128,1328,728,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001264.jpg,dog,1,2,1,1,1,1
1129,1329,729,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001931.jpg,dog,1,2,1,1,1,1
1130,1330,730,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001136.jpg,dog,1,2,1,1,1,1
1131,1331,731,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002278.jpg,dog,1,2,1,1,1,1
1132,1332,732,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001170.jpg,dog,1,2,1,1,1,1
1133,1333,733,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003746.jpg,dog,1,2,1,1,1,1
1134,1334,734,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001641.jpg,dog,1,2,1,1,1,1
1135,1335,735,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002173.jpg,dog,1,2,1,1,1,1
1136,1336,736,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003577.jpg,dog,1,2,1,1,1,1
1137,1337,737,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002093.jpg,dog,1,2,1,1,1,1
1138,1338,738,animal_2/party_B/dataset_split/val/dog/flickr_dog_001142.jpg,dog,1,2,1,1,1,1
1139,1339,739,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002914.jpg,dog,1,2,1,1,1,1
1140,1340,740,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001897.jpg,dog,1,2,1,1,1,1
1141,1341,741,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003470.jpg,dog,1,2,1,1,1,1
1142,1342,742,animal_2/party_B/dataset_split/val/dog/pixabay_dog_004018.jpg,dog,1,2,1,1,1,1
1143,1343,743,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002965.jpg,dog,1,2,1,1,1,1
1144,1344,744,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003763.jpg,dog,1,2,1,1,1,1
1145,1345,745,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003998.jpg,dog,1,2,1,1,1,1
1146,1346,746,animal_2/party_B/dataset_split/val/dog/pixabay_dog_004001.jpg,dog,1,2,1,1,0,1
1147,1347,747,animal_2/party_B/dataset_split/val/dog/flickr_dog_000889.jpg,dog,1,2,1,1,0,1
1148,1348,748,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003383.jpg,dog,1,2,1,1,1,1
1149,1349,749,animal_2/party_B/dataset_split/val/dog/pixabay_dog_004024.jpg,dog,1,2,1,1,1,1
1150,1350,750,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000956.jpg,dog,1,2,1,1,1,1
1151,1351,751,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000734.jpg,dog,1,2,1,1,1,1
1152,1352,752,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000781.jpg,dog,1,2,1,1,1,1
1153,1353,753,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001280.jpg,dog,1,2,1,1,1,1
1154,1354,754,animal_2/party_B/dataset_split/val/dog/flickr_dog_000326.jpg,dog,1,2,1,1,1,1
1155,1355,755,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003868.jpg,dog,1,2,1,1,1,1
1156,1356,756,animal_2/party_B/dataset_split/val/dog/flickr_dog_000612.jpg,dog,1,2,1,1,1,1
1157,1357,757,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003575.jpg,dog,1,2,1,1,0,1
1158,1358,758,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003589.jpg,dog,1,2,1,1,0,1
1159,1359,759,animal_2/party_B/dataset_split/val/dog/flickr_dog_000759.jpg,dog,1,2,1,1,1,1
1160,1360,760,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003812.jpg,dog,1,2,1,1,1,1
1161,1361,761,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002481.jpg,dog,1,2,1,1,1,1
1162,1362,762,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001559.jpg,dog,1,2,1,1,1,1
1163,1363,763,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002749.jpg,dog,1,2,1,1,1,1
1164,1364,764,animal_2/party_B/dataset_split/val/dog/flickr_dog_001105.jpg,dog,1,2,1,1,1,1
1165,1365,765,animal_2/party_B/dataset_split/val/dog/flickr_dog_000742.jpg,dog,1,2,1,1,1,1
1166,1366,766,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001348.jpg,dog,1,2,1,1,1,1
1167,1367,767,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003770.jpg,dog,1,2,1,1,1,1
1168,1368,768,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001157.jpg,dog,1,2,1,1,1,1
1169,1369,769,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001901.jpg,dog,1,2,1,1,1,1
1170,1370,770,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003207.jpg,dog,1,2,1,1,1,1
1171,1371,771,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000400.jpg,dog,1,2,1,1,1,1
1172,1372,772,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003544.jpg,dog,1,2,1,1,1,1
1173,1373,773,animal_2/party_B/dataset_split/val/dog/flickr_dog_000685.jpg,dog,1,2,1,1,1,1
1174,1374,774,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003403.jpg,dog,1,2,1,1,1,1
1175,1375,775,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000011.jpg,dog,1,2,1,1,1,1
1176,1376,776,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002834.jpg,dog,1,2,1,1,1,1
1177,1377,777,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002313.jpg,dog,1,2,1,1,0,1
1178,1378,778,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001866.jpg,dog,1,2,1,1,1,1
1179,1379,779,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000662.jpg,dog,1,2,1,1,1,1
1180,1380,780,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003903.jpg,dog,1,2,1,1,1,1
1181,1381,781,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003396.jpg,dog,1,2,1,1,1,1
1182,1382,782,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003899.jpg,dog,1,2,1,1,1,1
1183,1383,783,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003728.jpg,dog,1,2,1,1,1,1
1184,1384,784,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003131.jpg,dog,1,2,1,1,1,1
1185,1385,785,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003329.jpg,dog,1,2,1,1,1,1
1186,1386,786,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000657.jpg,dog,1,2,1,1,1,1
1187,1387,787,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001794.jpg,dog,1,2,1,1,1,1
1188,1388,788,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003343.jpg,dog,1,2,1,1,1,1
1189,1389,789,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003556.jpg,dog,1,2,1,1,1,1
1190,1390,790,animal_2/party_B/dataset_split/val/dog/flickr_dog_001088.jpg,dog,1,2,1,1,1,1
1191,1391,791,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002441.jpg,dog,1,2,1,1,1,1
1192,1392,792,animal_2/party_B/dataset_split/val/dog/flickr_dog_000800.jpg,dog,1,2,1,1,1,1
1193,1393,793,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002534.jpg,dog,1,2,1,1,1,1
1194,1394,794,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003689.jpg,dog,1,2,1,1,1,1
1195,1395,795,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001730.jpg,dog,1,2,1,1,1,1
1196,1396,796,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000943.jpg,dog,1,2,1,1,1,1
1197,1397,797,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000362.jpg,dog,1,2,1,1,1,1
1198,1398,798,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001701.jpg,dog,1,2,1,1,1,1
1199,1399,799,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003259.jpg,dog,1,2,1,1,1,1
1200,1400,800,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002323.jpg,dog,1,2,1,1,1,1
1201,1401,801,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001831.jpg,dog,1,2,1,1,1,1
1202,1402,802,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003508.jpg,dog,1,2,1,1,1,1
1203,1403,803,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003220.jpg,dog,1,2,1,1,1,1
1204,1404,804,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003846.jpg,dog,1,2,1,1,1,1
1205,1405,805,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002961.jpg,dog,1,2,1,1,1,2
1206,1406,806,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001437.jpg,dog,1,2,1,1,1,1
1207,1407,807,animal_2/party_B/dataset_split/val/dog/flickr_dog_000439.jpg,dog,1,2,1,1,1,1
1208,1408,808,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001274.jpg,dog,1,2,1,1,1,1
1209,1409,809,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003662.jpg,dog,1,2,1,1,1,1
1210,1410,810,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000286.jpg,dog,1,2,1,1,1,1
1211,1411,811,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002647.jpg,dog,1,2,1,1,1,1
1212,1412,812,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001204.jpg,dog,1,2,1,1,1,1
1213,1413,813,animal_2/party_B/dataset_split/val/dog/flickr_dog_000535.jpg,dog,1,2,1,1,1,1
1214,1414,814,animal_2/party_B/dataset_split/val/dog/flickr_dog_000818.jpg,dog,1,2,1,1,1,1
1215,1415,815,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001592.jpg,dog,1,2,1,1,1,1
1216,1416,816,animal_2/party_B/dataset_split/val/dog/flickr_dog_000451.jpg,dog,1,2,1,1,1,1
1217,1417,817,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001783.jpg,dog,1,2,1,1,1,1
1218,1418,818,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003236.jpg,dog,1,2,1,1,1,1
1219,1419,819,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001700.jpg,dog,1,2,1,1,1,1
1220,1420,820,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001651.jpg,dog,1,2,1,1,1,1
1221,1421,821,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003608.jpg,dog,1,2,1,1,1,1
1222,1422,822,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003601.jpg,dog,1,2,1,1,0,1
1223,1423,823,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002350.jpg,dog,1,2,1,1,1,1
1224,1424,824,animal_2/party_B/dataset_split/val/dog/flickr_dog_000395.jpg,dog,1,2,1,1,1,1
1225,1425,825,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000877.jpg,dog,1,2,1,1,1,1
1226,1426,826,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002784.jpg,dog,1,2,1,1,1,1
1227,1427,827,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002517.jpg,dog,1,2,1,1,1,1
1228,1428,828,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002486.jpg,dog,1,2,1,1,1,1
1229,1429,829,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001386.jpg,dog,1,2,1,1,1,1
1230,1430,830,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002838.jpg,dog,1,2,1,1,1,1
1231,1431,831,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002277.jpg,dog,1,2,1,1,1,1
1232,1432,832,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001609.jpg,dog,1,2,1,1,1,1
1233,1433,833,animal_2/party_B/dataset_split/val/dog/pixabay_dog_004033.jpg,dog,1,2,1,1,0,1
1234,1434,834,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000074.jpg,dog,1,2,1,1,1,1
1235,1435,835,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001419.jpg,dog,1,2,1,1,1,1
1236,1436,836,animal_2/party_B/dataset_split/val/dog/flickr_dog_000652.jpg,dog,1,2,1,1,1,1
1237,1437,837,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000733.jpg,dog,1,2,1,1,1,1
1238,1438,838,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003566.jpg,dog,1,2,1,1,1,1
1239,1439,839,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001575.jpg,dog,1,2,1,1,1,1
1240,1440,840,animal_2/party_B/dataset_split/val/dog/flickr_dog_000632.jpg,dog,1,2,1,1,1,1
1241,1441,841,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003292.jpg,dog,1,2,1,1,1,1
1242,1442,842,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003643.jpg,dog,1,2,1,1,1,1
1243,1443,843,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000421.jpg,dog,1,2,1,1,1,1
1244,1444,844,animal_2/party_B/dataset_split/val/dog/flickr_dog_000487.jpg,dog,1,2,1,1,1,1
1245,1445,845,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003345.jpg,dog,1,2,1,1,1,1
1246,1446,846,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001389.jpg,dog,1,2,1,1,1,1
1247,1447,847,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000537.jpg,dog,1,2,1,1,1,1
1248,1448,848,animal_2/party_B/dataset_split/val/dog/pixabay_dog_000692.jpg,dog,1,2,1,1,1,1
1249,1449,849,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003496.jpg,dog,1,2,1,1,1,1
1250,1450,850,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001632.jpg,dog,1,2,1,1,1,1
1251,1451,851,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003739.jpg,dog,1,2,1,1,1,1
1252,1452,852,animal_2/party_B/dataset_split/val/dog/pixabay_dog_001297.jpg,dog,1,2,1,1,1,1
1253,1453,853,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003406.jpg,dog,1,2,1,1,1,1
1254,1454,854,animal_2/party_B/dataset_split/val/dog/flickr_dog_000427.jpg,dog,1,2,1,1,1,1
1255,1455,855,animal_2/party_B/dataset_split/val/dog/flickr_dog_000377.jpg,dog,1,2,1,1,1,1
1256,1456,856,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003691.jpg,dog,1,2,1,1,1,1
1257,1457,857,animal_2/party_B/dataset_split/val/dog/pixabay_dog_002096.jpg,dog,1,2,1,1,1,1
1258,1458,858,animal_2/party_B/dataset_split/val/dog/pixabay_dog_003584.jpg,dog,1,2,1,1,1,1
1259,1459,859,animal_2/party_B/dataset_split/val/dog/flickr_dog_000851.jpg,dog,1,2,1,1,1,1
